id,date,sqft_living,price,bedrooms,bathrooms,sqft_lot,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
7283900521,20150420T000000,1500,352500,3,1.75,10269,10269,1,0,0,3,7,1030,470,1958,98133,2090,10269
7519001275,20150301T000000,1510,624000,3,1.75,5200,5200,1,0,0,4,7,860,650,1922,98117,1650,4160
1432900350,20141217T000000,1980,215000,5,1.5,7958,7958,1.5,0,0,3,7,1980,0,1962,98058,1510,8438
1924059248,20140602T000000,4500,870000,4,3,21780,21780,2,0,2,3,9,3040,1460,1980,98040,3540,20473
6649500060,20140729T000000,3220,440000,4,2.5,8256,8256,2,0,0,3,8,2610,610,2006,98059,2500,9472
2254501342,20150505T000000,1140,518000,2,1.5,1149,1149,2,0,0,3,7,940,200,2001,98122,1460,1149
2025700260,20150325T000000,1490,259500,3,2.25,7589,7589,2,0,0,3,7,1490,0,1993,98038,1510,6603
2386000070,20141029T000000,4360,795127,4,3.25,91158,91158,1,0,0,3,10,3360,1000,1993,98053,3540,90940
2206500105,20140818T000000,960,290000,3,1,9000,9000,1,0,0,4,7,960,0,1955,98006,1520,9000
1953400045,20150423T000000,2253,385000,4,3,7700,7700,2,0,0,3,7,2253,0,1957,98198,1786,9052
3996900575,20141007T000000,770,259950,2,1,6542,6542,1,0,0,3,6,770,0,1948,98155,1120,8149
869700350,20150429T000000,1310,330000,2,2.5,2915,2915,2,0,0,3,8,1310,0,1999,98059,1310,3425
7387500335,20141219T000000,980,280000,3,1,7480,7480,1,0,0,3,6,830,150,1948,98106,1140,7480
6795100563,20140701T000000,1820,595000,4,2.5,20011,20011,2,0,0,3,8,1820,0,1987,98075,2710,33915
8001470560,20141117T000000,3980,925900,4,3.75,7828,7828,2,0,0,3,10,3980,0,2001,98074,3980,8910
4140100200,20140808T000000,3010,499000,3,2.25,9600,9600,2,0,0,3,8,2410,600,1978,98028,2620,9660
7212650510,20150403T000000,1830,325000,4,2.5,7762,7762,2,0,0,3,8,1830,0,1993,98003,2109,8966
686800070,20140610T000000,2550,895000,5,2.5,20875,20875,1,0,0,4,9,1610,940,1953,98004,2510,21673
5126900200,20150429T000000,800,162248,2,1,8960,8960,1,0,0,4,6,800,0,1944,98058,850,8082
6329000070,20141015T000000,2890,1.07E+06,3,2.25,21480,21480,2,0,4,3,8,1790,1100,1941,98146,2110,8107
5430300171,20140703T000000,1810,430000,3,1.5,5080,5080,1,0,0,3,7,1030,780,1958,98115,1780,7620
5430300171,20150129T000000,1810,615500,3,1.5,5080,5080,1,0,0,3,7,1030,780,1958,98115,1780,7620
2742100016,20150416T000000,940,260000,3,1,5650,5650,1,0,0,3,6,940,0,1949,98118,1180,5276
1324079082,20141117T000000,1810,295000,4,2,42981,42981,1,0,0,4,7,1810,0,1973,98024,1980,113691
1422200496,20140924T000000,2550,1.19E+06,3,1.75,6117,6117,2,0,0,3,9,1650,900,1951,98122,2100,4967
3754500566,20141120T000000,2370,749950,4,2.5,2971,2971,2,0,2,3,9,2080,290,2008,98034,2970,7500
5132000140,20140618T000000,1370,175000,6,1,5080,5080,1.5,0,0,3,6,1120,250,1931,98106,1020,5080
5132000140,20150120T000000,1370,415000,6,1,5080,5080,1.5,0,0,3,6,1120,250,1931,98106,1020,5080
6131600240,20141119T000000,1200,190000,3,1,8316,8316,1,0,0,4,6,1200,0,1953,98002,1250,8316
2768000295,20150417T000000,2100,625000,3,1.75,3264,3264,1.5,0,0,5,7,1350,750,1912,98107,1720,3750
4046600320,20140826T000000,2020,420000,3,2.25,21010,21010,2,0,0,3,7,2020,0,1995,98014,1850,18151
1598600320,20150416T000000,1570,339900,4,1.5,9210,9210,1,0,2,3,7,1400,170,1965,98030,2326,9210
4140900270,20150427T000000,1140,160000,2,1,23030,23030,1,0,0,3,8,1140,0,1980,98028,1850,14260
5104510060,20141215T000000,1830,353000,4,2.5,5331,5331,2,0,0,3,7,1830,0,2002,98038,1830,5175
3578400710,20150206T000000,1010,390000,3,2,14183,14183,1,0,0,3,8,1010,0,1982,98074,1750,11700
4036400030,20150305T000000,1770,675000,4,2.5,9858,9858,1,0,2,3,8,1770,0,1971,98155,2470,9858
6084200060,20150313T000000,2120,400000,3,2.5,3757,3757,2,0,0,3,7,2120,0,2006,98059,2230,4103
1251200055,20140626T000000,3190,1.34E+06,4,3.5,5040,5040,2,0,3,3,10,2160,1030,2003,98144,2390,4800
8964800860,20150209T000000,2780,1.65E+06,4,2.5,11904,11904,1,0,1,5,8,1730,1050,1951,98004,3590,13860
9551200270,20140825T000000,3350,1.00E+06,5,3,9450,9450,2,0,0,5,8,2180,1170,1912,98103,2660,4500
3226059128,20140618T000000,3450,850000,5,3.5,28324,28324,1,0,0,5,8,2350,1100,1972,98033,2640,14978
3438500798,20140715T000000,1060,275000,3,1.5,6954,6954,1,0,0,4,6,1060,0,1983,98106,1560,6954
9286100200,20140813T000000,1670,450000,3,2.5,2589,2589,2,0,0,3,8,1670,0,2000,98027,1670,2897
5151600390,20141113T000000,2251,305000,4,1.75,12731,12731,1,0,1,4,8,1390,861,1957,98003,2520,12539
4172100240,20140902T000000,1770,643002,3,2.5,3744,3744,1.5,0,0,3,7,1270,500,1929,98117,1400,4680
5422560830,20150413T000000,1510,468000,2,1.75,4500,4500,1,0,0,3,8,1510,0,1978,98052,1740,6000
5104520640,20150220T000000,1770,324950,4,2.5,5000,5000,2,0,0,3,7,1770,0,2004,98038,2080,5100
8078550320,20150326T000000,1260,290000,3,2,7346,7346,1,0,0,3,7,1260,0,1987,98031,1460,7363
8099600160,20150429T000000,1710,488500,3,2,10959,10959,1,0,0,4,7,1030,680,1981,98033,1710,10498
7287700059,20140813T000000,2290,367950,3,1.75,8234,8234,1,0,0,4,7,1250,1040,1950,98133,1660,7200
8862000075,20150220T000000,790,285000,2,1,6555,6555,1,0,0,2,6,790,0,1956,98146,1440,7601
8887001625,20150410T000000,1820,417000,3,2.75,52889,52889,2,0,0,3,8,1820,0,1991,98070,1820,45528
9464700340,20140708T000000,3180,1.12E+06,4,2.5,31931,31931,1,0,0,4,10,2390,790,1978,98007,3180,35007
5451300117,20150422T000000,5280,1.55E+06,4,4,17677,17677,2,0,3,3,11,3220,2060,1978,98040,3470,17474
587550340,20140502T000000,3240,604000,3,2.5,33151,33151,2,0,2,3,10,3240,0,1995,98023,4050,24967
2591820070,20150428T000000,2390,380000,3,2.5,8102,8102,2,0,0,4,8,2390,0,1986,98058,2310,8606
6679000960,20141116T000000,2500,336500,4,2.5,5264,5264,2,0,0,3,7,2500,0,2003,98038,1960,5250
9138100350,20150218T000000,2290,685000,4,2,6000,6000,1.5,0,3,5,7,2290,0,1900,98115,2000,3150
6065300370,20150506T000000,7440,4.21E+06,5,6,21540,21540,2,0,0,3,12,5550,1890,2003,98006,4740,19329
5315100393,20141211T000000,1600,670000,3,1,16868,16868,1,0,1,3,7,990,610,1946,98040,2600,12735
5244800695,20140616T000000,1120,524000,2,1,2000,2000,1.5,0,0,3,7,1120,0,1910,98109,1500,4000
3584000400,20141211T000000,1340,172000,3,1,10260,10260,1,0,0,3,7,1340,0,1968,98003,1250,8775
6746701090,20140619T000000,1670,680000,6,2,3000,3000,1,0,0,5,7,900,770,1911,98105,1330,1099
2421059017,20140523T000000,2830,549900,4,3,213879,213879,2,0,0,4,8,2830,0,1987,98092,2250,213008
4053200926,20141205T000000,2700,357000,4,2.75,49428,49428,1,0,0,4,9,2700,0,1988,98042,2728,85905
7899800045,20140828T000000,910,107000,3,1.5,5120,5120,1,0,0,3,6,910,0,1973,98106,1410,5132
7899800045,20141202T000000,910,232900,3,1.5,5120,5120,1,0,0,3,6,910,0,1973,98106,1410,5132
9482700075,20150112T000000,2370,800000,4,3.5,3302,3302,2,0,0,3,8,1610,760,1926,98103,2170,3800
6300000368,20150327T000000,880,248500,2,1.5,1498,1498,2,0,0,3,7,880,0,1999,98133,880,5060
5135000160,20140612T000000,2050,670000,3,2.5,6420,6420,1,0,3,3,8,1730,320,1956,98116,2370,7620
1022069050,20150227T000000,1180,207000,3,1.75,21275,21275,1,0,0,4,6,1180,0,1958,98038,1490,35100
2599000370,20141103T000000,1070,164000,3,1,8250,8250,1,0,0,3,7,1070,0,1961,98092,1190,8250
2652500126,20150217T000000,1380,570500,2,1,1800,1800,2,0,0,3,7,1080,300,1954,98119,1600,3600
2923500550,20140625T000000,2680,599990,3,2.25,9162,9162,1,0,0,3,8,1570,1110,1978,98027,2480,8261
3760100200,20141006T000000,2100,395000,5,1.75,9599,9599,1,0,0,3,7,1060,1040,1961,98034,1680,10712
1226069045,20140827T000000,4133,979500,4,3.75,361548,361548,2,0,0,3,11,4133,0,2000,98019,1970,291416
3935900232,20140929T000000,920,207000,3,1,5546,5546,1,0,0,2,6,920,0,1928,98125,1300,5546
3935900232,20150112T000000,920,237000,3,1,5546,5546,1,0,0,2,6,920,0,1928,98125,1300,5546
224069105,20150410T000000,1750,650100,2,1,60872,60872,1,0,0,4,7,1180,570,1973,98075,2480,5425
8087800400,20141201T000000,1950,385000,4,2.5,7350,7350,1,0,0,3,7,1150,800,1963,98052,2050,9068
723049301,20140813T000000,1660,335000,2,1.75,11437,11437,2,0,0,3,7,1660,0,1958,98146,1290,7860
4136920030,20140524T000000,2670,347000,4,1.5,10026,10026,2,0,0,3,8,2670,0,1996,98092,2420,11900
7686203385,20150326T000000,980,204000,3,1,8000,8000,1,0,0,4,6,980,0,1954,98198,1240,8000
7922710520,20150507T000000,1780,615000,4,2.25,10260,10260,2,0,0,3,8,1780,0,1971,98052,2360,10080
824059293,20141028T000000,2370,943500,3,2.25,10890,10890,2,0,0,4,7,2370,0,1980,98004,2370,9514
3959400335,20150423T000000,1640,560000,3,2,7333,7333,1,0,0,4,7,1020,620,1941,98108,2130,4933
6072760390,20150407T000000,2610,547500,4,2.5,7254,7254,1,0,0,2,8,1610,1000,1975,98006,2250,7407
2787700030,20141010T000000,2030,359500,4,1.75,7210,7210,1,0,0,3,7,1450,580,1968,98059,1750,8387
6446200060,20150401T000000,2590,660000,3,2.5,35640,35640,1,0,0,3,9,2590,0,1987,98029,2590,31200
1545800710,20140523T000000,1620,258000,3,1.75,7540,7540,1,0,0,3,7,1310,310,1988,98038,1580,7540
3522059196,20140627T000000,2040,355000,3,1.75,22693,22693,1,0,0,4,8,2040,0,1980,98042,1950,6280
4365200186,20140606T000000,810,253500,2,1,4800,4800,1,0,0,3,7,810,0,1948,98126,1240,7740
2064800890,20150415T000000,1270,422500,3,1,8920,8920,1,0,0,5,7,1270,0,1969,98056,1590,8589
9268710390,20141113T000000,1470,239000,2,2,2052,2052,1.5,0,0,3,7,1470,0,1986,98003,1470,2052
2273600260,20150403T000000,1720,628000,3,2.25,8521,8521,1,0,0,4,7,1140,580,1984,98033,1530,8692
9206950200,20150310T000000,1320,352000,2,2.5,1957,1957,1,0,0,3,8,660,660,2004,98106,1420,2198
2291400341,20150203T000000,1358,311600,3,2.25,1196,1196,3,0,0,3,7,1358,0,2007,98133,1358,1196
1311400350,20141009T000000,2070,235000,4,1.5,7245,7245,1,0,0,4,7,1060,1010,1964,98001,1450,7350
191100810,20140811T000000,2910,870000,5,2.25,9525,9525,2,0,0,4,9,2910,0,1968,98040,2740,9525
7895500550,20150319T000000,1370,190848,4,1.5,7904,7904,1,0,0,3,7,900,470,1970,98001,1370,7900
9221400335,20141001T000000,2340,570000,4,1.75,5080,5080,1,0,0,5,7,1170,1170,1924,98115,1270,3270
6087100070,20140523T000000,2290,661254,4,4,6250,6250,1.5,0,0,5,7,1690,600,1940,98116,1920,4335
3052700695,20140507T000000,1650,575000,4,2,5000,5000,1,0,0,3,7,1650,0,1955,98117,1690,2276
6150200435,20140513T000000,650,230000,2,0.75,5360,5360,1,0,0,4,5,650,0,1931,98133,1110,6700
5423040140,20150402T000000,2300,680000,3,2.25,9914,9914,2,0,0,4,8,2300,0,1980,98027,2240,9032
123039336,20140611T000000,620,148000,1,1,8261,8261,1,0,0,3,5,620,0,1939,98106,1180,8244
123039336,20141208T000000,620,244900,1,1,8261,8261,1,0,0,3,5,620,0,1939,98106,1180,8244
1446401290,20141030T000000,1400,214950,3,1,6600,6600,1,0,0,3,6,1280,120,1954,98168,1730,6600
8010100135,20141030T000000,1800,580000,3,1.5,6250,6250,1,0,0,3,8,1420,380,1947,98116,1800,5625
8899000140,20140828T000000,1300,263000,3,1.5,7885,7885,1,0,0,3,7,1300,0,1968,98055,1840,7600
2172000570,20140624T000000,2360,317000,5,2.5,11375,11375,1,0,0,4,7,1180,1180,1962,98178,1160,7800
1471701200,20141022T000000,3320,302000,4,3,13500,13500,1,0,0,3,7,1750,1570,1963,98059,1830,13800
9808700370,20140623T000000,1480,899000,3,1,6978,6978,2,0,0,4,8,1480,0,1949,98004,2660,13062
904000045,20140623T000000,2190,1.29E+06,3,2.5,11394,11394,1,0,0,3,8,1550,640,1956,98199,2190,9540
7680400140,20140626T000000,3740,710000,3,3.25,136915,136915,2.5,0,0,3,11,3100,640,1990,98166,2400,16104
3291800140,20141107T000000,1360,230000,3,1,9310,9310,1,0,0,4,7,1020,340,1980,98056,1480,8330
3624039074,20150504T000000,1210,430000,3,1,5200,5200,1,0,0,3,6,1210,0,1941,98126,890,5200
98001070,20140818T000000,4610,1.17E+06,5,4.25,13252,13252,2,0,4,3,11,4610,0,2004,98075,4400,15154
5100402767,20141014T000000,860,397000,3,1,6380,6380,1.5,0,0,4,7,860,0,1927,98115,1250,6380
2826049070,20150225T000000,2250,595000,3,2.5,8300,8300,2,0,0,3,8,2250,0,2003,98125,1790,7626
9414610240,20150310T000000,2030,485000,3,1.75,10089,10089,1,0,0,4,8,1330,700,1976,98027,2030,9827
4019301160,20140627T000000,3260,755000,5,2.5,24300,24300,1.5,0,1,4,8,2310,950,1950,98155,2390,32057
1217000340,20140606T000000,1840,185000,3,1,8100,8100,1,0,0,4,7,920,920,1953,98166,1250,8100
1217000340,20150219T000000,1840,340000,3,1,8100,8100,1,0,0,4,7,920,920,1953,98166,1250,8100
8081650400,20140624T000000,2000,236000,4,2.75,5827,5827,2,0,0,3,7,2000,0,1997,98038,1710,6929
9465910310,20140919T000000,2810,550000,4,2.5,7549,7549,2,0,0,3,9,2810,0,1992,98072,2750,7642
9468200163,20140709T000000,1780,680000,3,2,5720,5720,1,0,0,5,7,980,800,1925,98103,1620,5050
305000310,20150421T000000,2540,630000,4,2.5,8706,8706,2,0,0,3,9,2540,0,1997,98075,2540,6239
2624049035,20140617T000000,2340,560000,3,2,3477,3477,1,0,1,5,7,1170,1170,1971,98118,2110,6300
8098400135,20140513T000000,1480,385000,3,2,6600,6600,1,0,2,3,7,740,740,1943,98146,1250,7300
2291400342,20141022T000000,1358,280000,3,2.25,1141,1141,3,0,0,3,7,1358,0,2007,98133,1358,1196
4051110240,20140825T000000,1750,225000,3,2.5,7490,7490,1,0,0,4,7,1180,570,1979,98042,1570,7490
3024059078,20140605T000000,1830,610000,4,1.75,29110,29110,2,0,0,3,8,1230,600,1990,98040,3630,16488
3182100105,20141209T000000,1170,592500,3,2,6750,6750,1,0,0,5,7,800,370,1947,98115,1330,6750
6705850140,20141009T000000,3170,750000,4,2.75,7634,7634,2,0,0,3,10,3170,0,1992,98075,2940,7846
8651442440,20141023T000000,1530,164000,4,1,4875,4875,2,0,0,3,7,1530,0,1977,98042,1470,4875
3432500765,20140612T000000,1100,320000,2,1,8281,8281,1,0,0,4,7,1100,0,1947,98155,1510,8281
3905100310,20140625T000000,2030,544000,4,2.5,3974,3974,2,0,0,3,8,2030,0,1994,98029,1780,3953
1328330510,20140909T000000,1870,344950,3,1.75,7500,7500,1,0,0,5,8,1320,550,1978,98058,1870,7275
4017050260,20140606T000000,3080,539500,3,2.5,12476,12476,2,0,0,3,10,3080,0,1990,98038,3130,13631
2323069053,20150417T000000,2480,420000,4,1.75,60548,60548,1,0,0,4,7,1600,880,1968,98027,2390,90169
4022900951,20150402T000000,910,305000,2,1,22725,22725,1,0,0,1,6,910,0,1926,98155,2000,14566
6450304630,20141201T000000,810,229000,2,1,5100,5100,1,0,0,3,6,810,0,1955,98133,1500,5100
3303960060,20140619T000000,3990,1.07E+06,5,3.5,9938,9938,2,0,0,3,11,3990,0,2001,98059,3490,11734
993001342,20140808T000000,1430,397500,3,2.25,1383,1383,3,0,0,3,8,1430,0,2005,98103,1430,1347
6743700030,20150401T000000,2190,540000,4,2,8402,8402,2,0,0,4,6,2190,0,1928,98033,2210,7802
6696800030,20140923T000000,2290,650000,4,2.5,10186,10186,2,0,0,3,8,2290,0,1985,98008,2150,10186
4114601580,20140724T000000,3020,1.90E+06,6,4,13237,13237,2,1,4,3,8,2840,180,1942,98144,3680,12620
2025079045,20140623T000000,2260,649000,2,1.75,280962,280962,2,0,2,3,9,1890,370,2005,98014,2860,219542
182000350,20150325T000000,2020,287500,5,2,67953,67953,1.5,0,0,4,7,1620,400,1936,98178,1270,13198
8082400136,20140626T000000,2620,815000,4,2.75,4743,4743,1,0,2,4,8,1310,1310,1949,98117,1900,4764
6352600350,20141209T000000,2830,795000,2,2.5,8630,8630,2,0,0,3,10,2830,0,2001,98074,3190,7515
9414610070,20150130T000000,1700,502775,3,1.75,9840,9840,1,0,0,4,8,1200,500,1976,98027,2040,14169
7812801125,20150112T000000,1110,222900,2,1,6411,6411,1,0,0,3,6,1110,0,1944,98178,1150,6504
1121039105,20141203T000000,2150,399950,4,3,64694,64694,1,0,0,3,8,1450,700,1969,98023,2430,59612
3591000030,20140823T000000,2650,728000,4,2.5,13684,13684,2,0,0,3,9,2650,0,1994,98052,2650,12032
2386000240,20140929T000000,3870,850000,5,3.5,65556,65556,2,0,0,3,10,3870,0,1994,98053,4290,67019
4254000060,20141002T000000,2530,525000,4,2.75,17856,17856,2,0,0,3,8,2530,0,1998,98019,2530,14640
6623400193,20140903T000000,1450,257000,3,1,7850,7850,1.5,0,0,5,7,1450,0,1910,98055,1360,10400
8944550140,20140519T000000,2200,433500,3,2.5,3360,3360,2,0,0,3,8,2200,0,2009,98118,2130,3423
2730500140,20150423T000000,1890,314950,4,1.75,9623,9623,1,0,0,4,7,1290,600,1969,98001,1510,9711
5490210510,20140922T000000,1530,500000,3,1.75,14633,14633,1,0,0,3,7,1100,430,1977,98052,1780,8100
8718500560,20140627T000000,1590,300000,3,1.5,8911,8911,1,0,0,3,7,1590,0,1956,98028,1590,9625
8651520160,20140707T000000,2690,645000,4,2.5,18653,18653,2,0,0,3,8,2690,0,1985,98074,2230,9744
2868900160,20141002T000000,990,222500,3,1,10125,10125,1,0,0,3,7,990,0,1972,98042,1360,10125
8062900030,20140715T000000,1300,275000,3,1.75,8099,8099,1,0,0,4,7,1080,220,1976,98056,1270,8099
3336000626,20150416T000000,1720,498000,3,1.5,6570,6570,1.5,0,0,4,8,1720,0,1909,98118,1360,6000
3226059083,20140626T000000,2080,800000,3,1.75,75794,75794,1,0,0,3,7,2080,0,1958,98033,1870,11020
7212660960,20140814T000000,1840,297000,3,2.5,8234,8234,2,0,0,3,8,1840,0,1994,98003,1940,7601
1180007375,20150512T000000,4010,625000,5,3.5,6000,6000,2,0,3,3,9,2560,1450,1997,98178,2440,6000
1150900060,20141030T000000,3560,770000,4,2.5,6187,6187,2,0,0,3,9,3560,0,2003,98029,3190,6981
9528102110,20140917T000000,1640,517000,3,2.25,4635,4635,1.5,0,0,3,8,1540,100,1930,98115,1530,4635
1172000150,20140829T000000,530,238000,1,1,6350,6350,1,0,0,5,5,530,0,1941,98103,1200,6350
1523049115,20141021T000000,1990,234550,3,1,15375,15375,1,0,0,3,7,1140,850,1946,98168,1160,10236
4222310410,20140929T000000,1690,230500,3,2.25,7245,7245,1,0,1,3,7,1160,530,1973,98003,1690,6720
2568300210,20140628T000000,2670,585000,5,2.5,16777,16777,1.5,0,0,4,7,1620,1050,1920,98125,1610,8227
3131201320,20140822T000000,1930,733000,4,1.75,3876,3876,1.5,0,0,5,7,1450,480,1924,98105,1280,3825
1982201255,20141114T000000,810,357950,2,1,3880,3880,1,0,0,3,7,810,0,1952,98107,900,4365
125039025,20140611T000000,1550,530000,3,1.75,3680,3680,1,0,0,3,7,1050,500,1927,98117,1560,4000
5379805121,20141229T000000,2640,377500,4,2.5,10720,10720,2,0,0,3,8,2640,0,1999,98188,1680,10018
7853302520,20150206T000000,2320,475000,4,2.5,10046,10046,2,0,0,3,7,2320,0,2006,98065,2320,5253
1921069101,20150508T000000,2170,399000,3,1.75,73616,73616,1,0,0,3,7,2170,0,2008,98092,1710,297514
9276202160,20141126T000000,2080,660000,3,2,5750,5750,1,0,0,5,7,1040,1040,1926,98116,1710,4830
4037500230,20141007T000000,2070,400000,5,2.25,10488,10488,1,0,0,4,7,1080,990,1958,98008,1740,9225
1982201345,20140502T000000,800,440000,2,1,4850,4850,1,0,0,4,7,800,0,1944,98107,1150,4365
5469500180,20150206T000000,2040,366400,4,2.25,14383,14383,1,0,0,4,8,1270,770,1977,98042,2030,11500
1088810040,20150320T000000,2830,627250,4,2.5,10677,10677,2,0,0,3,9,2830,0,1993,98011,2970,9619
2117700085,20140730T000000,1480,375950,3,1.75,7560,7560,1,0,0,3,6,1100,380,1920,98117,1510,7250
9211500730,20150218T000000,1810,162000,3,2.25,6750,6750,1,0,0,3,7,1280,530,1978,98023,1690,7770
4083801395,20140724T000000,1970,780000,3,2.75,2600,2600,2.5,0,0,3,8,1970,0,1924,98103,1680,3120
9274201006,20140507T000000,2650,705000,4,2.5,4316,4316,1.5,0,0,3,8,1520,1130,1905,98116,1690,5625
7205800040,20141223T000000,2820,450000,4,2.5,15233,15233,1,0,2,4,9,1820,1000,1972,98003,2560,11998
3276180210,20141117T000000,1400,311000,3,2.75,7880,7880,1,0,0,3,7,1000,400,1981,98056,1400,7279
3904900530,20140613T000000,1580,485000,3,2.5,6065,6065,2,0,0,3,8,1580,0,1985,98029,1770,6700
9560800040,20140716T000000,1800,485000,3,2.5,11034,11034,2,0,0,4,8,1800,0,1987,98072,1940,8900
5249801411,20141010T000000,3360,725000,5,3.75,6000,6000,2,0,0,3,8,2640,720,1963,98118,1930,6000
3750603492,20140715T000000,1510,185000,3,1,17040,17040,1,0,0,4,6,1510,0,1975,98001,1520,14000
249000180,20141201T000000,4285,1.89E+06,4,4.25,9345,9345,2,0,0,3,10,4285,0,2013,98004,1570,8994
1796370180,20150508T000000,1610,260000,3,2.25,7423,7423,2,0,0,4,7,1610,0,1990,98042,1530,8102
6699940120,20150430T000000,2470,356000,4,2.5,5074,5074,2,0,0,3,8,2470,0,2004,98038,2470,5078
3830210230,20150319T000000,1200,225205,3,1,7220,7220,1,0,0,3,6,1200,0,1977,98030,1200,7200
9144100158,20141229T000000,1260,445000,3,1,8910,8910,1,0,0,4,7,1260,0,1949,98117,1560,8910
3332500636,20140605T000000,920,356000,2,1,4095,4095,1,0,0,4,6,920,0,1914,98118,1460,4945
5315100476,20141010T000000,2540,760250,5,2.75,8250,8250,1,0,0,4,7,1440,1100,1953,98040,2540,11000
8682260610,20150430T000000,1870,572000,2,2,5143,5143,1,0,0,3,8,1870,0,2005,98053,1810,5143
5700004525,20140624T000000,3060,970000,3,2.25,9950,9950,1.5,0,2,4,9,1810,1250,1930,98144,4950,10655
3303950220,20140831T000000,1950,348450,4,2.5,8628,8628,2,0,0,3,8,1950,0,1994,98038,2210,9019
7399800150,20140606T000000,1730,535500,3,1.5,40250,40250,2,0,0,4,8,1730,0,1983,98072,1730,36250
1454600256,20141013T000000,2570,710000,5,2.5,9600,9600,1,0,2,3,8,1620,950,1956,98125,2680,9900
629000730,20140528T000000,1490,745000,3,1.75,9800,9800,1,0,0,4,7,1140,350,1947,98004,2310,9800
7520400040,20140620T000000,2040,355000,4,2.5,8265,8265,2,0,0,3,7,2040,0,1996,98146,2160,8265
2799800180,20150323T000000,2690,333000,4,2.5,5505,5505,2,0,0,3,8,2690,0,2004,98042,2690,5505
2025701530,20140826T000000,1610,282000,3,2.5,6000,6000,2,0,0,4,7,1610,0,1993,98038,1570,6000
1794501415,20140528T000000,2520,840500,3,2,5400,5400,1.5,0,0,4,8,1410,1110,1906,98119,1960,5400
4038500330,20150407T000000,1550,432000,3,1.75,8134,8134,1,0,0,4,7,1550,0,1959,98008,1360,8000
9297301065,20141029T000000,1800,625000,3,1,4800,4800,1,0,2,4,9,900,900,1927,98126,1400,4800
985000833,20140910T000000,1170,209977,3,1,6134,6134,1,0,0,4,7,1170,0,1948,98168,1440,9823
3353400120,20140701T000000,900,174000,2,1,13531,13531,1,0,0,3,6,900,0,1979,98001,1767,8308
8860310120,20150422T000000,2800,740000,4,2,8540,8540,1,0,0,4,8,1730,1070,1977,98052,2470,9400
9547200790,20140917T000000,1830,518000,3,1.75,4500,4500,1.5,0,0,4,7,1830,0,1909,98115,1830,4080
9136103026,20150305T000000,1380,539000,3,1.75,3225,3225,1,0,0,4,7,940,440,1915,98103,1250,3750
5710600620,20150429T000000,1990,575000,3,2.75,9600,9600,1,0,0,3,8,1530,460,1978,98027,2170,10400
6003001999,20150209T000000,1170,530000,2,1.75,976,976,2,0,0,3,9,780,390,2010,98102,1280,1183
922059020,20140716T000000,1400,242025,4,1.75,54014,54014,1.5,0,0,4,7,1400,0,1935,98031,1910,8523
644200065,20150306T000000,2620,1.03E+06,4,2.5,11200,11200,1,0,0,4,8,1770,850,1962,98004,2360,11200
6929602390,20140826T000000,880,230000,3,1,7500,7500,1,0,0,3,7,880,0,1978,98198,880,7500
7399000230,20150107T000000,2260,350000,4,2.5,7500,7500,1,0,0,3,8,1460,800,1965,98055,2260,7500
3885805300,20150429T000000,1300,595000,3,1,11520,11520,1,0,0,3,6,1300,0,1958,98033,1440,8064
200800330,20140711T000000,1450,440000,3,1.75,6829,6829,1,0,0,3,8,1450,0,1983,98052,1950,7622
6819100330,20150220T000000,1110,550000,3,1,6000,6000,1,0,0,3,7,1110,0,1904,98109,1460,6000
1338600175,20140507T000000,1890,940000,4,2.25,5940,5940,1,0,1,3,9,1470,420,1963,98112,2430,5940
8728100781,20140516T000000,1100,375000,3,1.5,1751,1751,2,0,0,3,8,940,160,2007,98144,1380,1751
871000515,20141205T000000,1350,567500,2,1.5,4592,4592,1,0,0,3,7,1070,280,1939,98199,1610,5102
6446200175,20140916T000000,3020,735000,3,2.5,50800,50800,1,0,0,5,8,1510,1510,1968,98029,2400,27135
7889600230,20141017T000000,730,114000,2,1,5200,5200,1,0,0,3,6,730,0,1928,98146,1220,6240
2652500210,20140825T000000,1390,608000,2,1,3600,3600,1,0,0,4,7,1010,380,1913,98119,1590,3600
7302000210,20141107T000000,2710,442500,3,1.5,47419,47419,1.5,0,0,3,7,2170,540,1980,98053,2130,48144
6450301530,20141016T000000,1530,381800,4,2,5250,5250,1,0,0,3,7,1110,420,1981,98133,1100,5250
7905200230,20140724T000000,2170,330000,3,2,3978,3978,1,0,0,5,7,1340,830,1919,98116,1350,4680
1049010620,20140513T000000,790,90000,2,1,2640,2640,1,0,0,3,7,790,0,1973,98034,1310,2064
9284802825,20140724T000000,1160,312000,2,1.75,8625,8625,1,0,0,4,6,1160,0,1941,98106,960,5750
3782100145,20140512T000000,1080,339000,3,1,8100,8100,1,0,0,4,7,1080,0,1955,98155,1080,8100
8731951490,20140507T000000,2190,313000,3,1.75,8000,8000,1,0,0,4,8,2190,0,1967,98023,1980,8000
9202650210,20140507T000000,2030,618080,3,2.5,6500,6500,2,0,0,3,8,2030,0,1988,98027,2030,8485
2473450870,20141006T000000,2480,325000,3,2.25,8755,8755,2,0,0,3,8,2480,0,1979,98058,2280,9940
2899200040,20140715T000000,2240,242000,4,1,7620,7620,1,0,0,3,7,1120,1120,1966,98146,1080,7620
